codigo_uf;uf;codigo_do_territorio;territorio;tipo_rural_ou_cidadania;municipio;ibge
41;Paraná;88;Sudoeste Paranaense - PR;TR ;Bela Vista da Caroba;4102752
41;Paraná;224;Vale do Iguaçu - PR;NV ;Bituruna;4102901
41;Paraná;88;Sudoeste Paranaense - PR;TR ;Boa Esperança do Iguaçu;4103024
41;Paraná;68;Paraná Centro - PR;RC ;Boa Ventura de São Roque;4103040
41;Paraná;223;Oeste - PR;NV ;Boa Vista da Aparecida;4103057
41;Paraná;101;Vale Do Ribeira - PR;RC ;Bocaiúva do Sul;4103107
41;Paraná;88;Sudoeste Paranaense - PR;TR ;Bom Jesus do Sul;4103156
41;Paraná;225;Vale do Ivai - PR;NV ;Bom Sucesso;4103206
41;Paraná;88;Sudoeste Paranaense - PR;TR ;Bom Sucesso do Sul;4103222
41;Paraná;225;Vale do Ivai - PR;NV ;Borrazópolis;4103305
41;Paraná;223;Oeste - PR;NV ;Braganey;4103354
41;Paraná;222;Entre Rios - PR;NV ;Brasilândia do Sul;4103370
41;Paraná;222;Entre Rios - PR;NV ;Cafezal do Sul;4103479
41;Paraná;225;Vale do Ivai - PR;NV ;Califórnia;4103503
42;Santa Catarina;70;Planalto Norte - SC;RC ;Papanduva;4212205
42;Santa Catarina;237;Extremo Oeste - SC;NV ;Paraíso;4212239
41;Paraná;225;Vale do Ivai - PR;NV ;Cambira;4103800
41;Paraná;68;Paraná Centro - PR;RC ;Campina do Simão;4103958
41;Paraná;25;Cantuquiriguaçu - PR;RC ;Campo Bonito;4104055
42;Santa Catarina;238;Extremo Sul - SC;NV ;Passo de Torres;4212254
41;Paraná;68;Paraná Centro - PR;RC ;Cândido de Abreu;4104402
41;Paraná;25;Cantuquiriguaçu - PR;RC ;Candói;4104428
41;Paraná;25;Cantuquiriguaçu - PR;RC ;Cantagalo;4104451
41;Paraná;88;Sudoeste Paranaense - PR;TR ;Capanema;4104501
41;Paraná;223;Oeste - PR;NV ;Capitão Leônidas Marques;4104600
41;Paraná;146;Norte Pioneiro - PR;RC ;Carlópolis;4104709
41;Paraná;25;Cantuquiriguaçu - PR;RC ;Catanduvas;4105003
41;Paraná;101;Vale Do Ribeira - PR;RC ;Cerro Azul;4105201
42;Santa Catarina;33;Meio Oeste Contestado - SC;RC ;Passos Maia;4212270
41;Paraná;88;Sudoeste Paranaense - PR;TR ;Chopinzinho;4105409
42;Santa Catarina;239;Serra Mar - SC;NV ;Paulo Lopes;4212304
41;Paraná;222;Entre Rios - PR;NV ;Cianorte;4105508
41;Paraná;222;Entre Rios - PR;NV ;Cidade Gaúcha;4105607
41;Paraná;88;Sudoeste Paranaense - PR;TR ;Clevelândia;4105706
41;Paraná;146;Norte Pioneiro - PR;RC ;Congonhinhas;4106001
41;Paraná;146;Norte Pioneiro - PR;RC ;Conselheiro Mairinck;4106100
41;Paraná;88;Sudoeste Paranaense - PR;TR ;Coronel Domingos Soares;4106456
41;Paraná;88;Sudoeste Paranaense - PR;TR ;Coronel Vivida;4106506
41;Paraná;225;Vale do Ivai - PR;NV ;Corumbataí do Sul;4106555
41;Paraná;88;Sudoeste Paranaense - PR;TR ;Cruzeiro do Iguaçu;4106571
41;Paraná;222;Entre Rios - PR;NV ;Cruzeiro do Oeste;4106605
41;Paraná;224;Vale do Iguaçu - PR;NV ;Cruz Machado;4106803
41;Paraná;225;Vale do Ivai - PR;NV ;Cruzmaltina;4106852
41;Paraná;145;Caminhos do Tibagi - PR;TR ;Curiúva;4107009
41;Paraná;25;Cantuquiriguaçu - PR;RC ;Diamante do Sul;4107124
41;Paraná;223;Oeste - PR;NV ;Diamante D`Oeste;4107157
42;Santa Catarina;239;Serra Mar - SC;NV ;Pedras Grandes;4212403
41;Paraná;88;Sudoeste Paranaense - PR;TR ;Dois Vizinhos;4107207
41;Paraná;222;Entre Rios - PR;NV ;Douradina;4107256
41;Paraná;88;Sudoeste Paranaense - PR;TR ;Enéas Marques;4107405
41;Paraná;222;Entre Rios - PR;NV ;Esperança Nova;4107520
41;Paraná;25;Cantuquiriguaçu - PR;RC ;Espigão Alto do Iguaçu;4107546
41;Paraná;225;Vale do Ivai - PR;NV ;Faxinal;4107603
41;Paraná;30;Centro Sul - PR;TR ;Fernandes Pinheiro;4107736
41;Paraná;145;Caminhos do Tibagi - PR;TR ;Figueira;4107751
41;Paraná;88;Sudoeste Paranaense - PR;TR ;Flor da Serra do Sul;4107850
41;Paraná;222;Entre Rios - PR;NV ;Francisco Alves;4108320
41;Paraná;88;Sudoeste Paranaense - PR;TR ;Francisco Beltrão;4108403
41;Paraná;25;Cantuquiriguaçu - PR;RC ;Foz do Jordão;4108452
41;Paraná;224;Vale do Iguaçu - PR;NV ;General Carneiro;4108502
41;Paraná;225;Vale do Ivai - PR;NV ;Godoy Moreira;4108551
41;Paraná;25;Cantuquiriguaçu - PR;RC ;Goioxim;4108650
41;Paraná;225;Vale do Ivai - PR;NV ;Grandes Rios;4108700
41;Paraná;30;Centro Sul - PR;TR ;Guamiranga;4108957
41;Paraná;146;Norte Pioneiro - PR;RC ;Guapirama;4109005
41;Paraná;222;Entre Rios - PR;NV ;Guaporema;4109104
41;Paraná;25;Cantuquiriguaçu - PR;RC ;Guaraniaçu;4109302
41;Paraná;68;Paraná Centro - PR;RC ;Guarapuava;4109401
41;Paraná;88;Sudoeste Paranaense - PR;TR ;Honório Serpa;4109658
41;Paraná;146;Norte Pioneiro - PR;RC ;Ibaiti;4109708
41;Paraná;25;Cantuquiriguaçu - PR;RC ;Ibema;4109757
41;Paraná;222;Entre Rios - PR;NV ;Icaraíma;4109906
41;Paraná;223;Oeste - PR;NV ;Iguatu;4110052
41;Paraná;145;Caminhos do Tibagi - PR;TR ;Imbaú;4110078
41;Paraná;30;Centro Sul - PR;TR ;Imbituva;4110102
41;Paraná;30;Centro Sul - PR;TR ;Inácio Martins;4110201
41;Paraná;222;Entre Rios - PR;NV ;Indianópolis;4110409
